1_F_COD_P,1_F_COD_M,ID_MUNICIPIO,ID_UNGS,ID_UTPMP,1_FECHAC,1_ENC_CARGA,1_ENC_REPP,2_PARTIDO,2_LOC,2_NBARRIO_OF,2_NBARRIO_A1,2_NBARRIO_A2,2_AÑO,2_SUP_HA,2_CANT_FLIA,2_TIPO_BARRIO,2_OBS_DUDOSOS,2_TIPO_DUD,2_JUD,2_DIREC,2_REF_BARRIO,UI1,UI1_NUM_PROV,UI1_NUM_DEF,UI1_NEXP,4_E_LIBRE,4_EQUIP_US-H,4_EQUIP_JI,4_EQUIP_EP,4_EQUIP_ES,4_EQUIP_COM,4_EQUIP_ZOOM,4_EQUIP_O,4_TP_COLE,4_TP_FFCC,4_TP_REM-COM,4_ISU_EEMI,4_ISU_EEMC,4_ISU_APUB,4_ISU_AC,4_ISU_AP,4_ISU_RC,4_ISU_EXC,4_ISU_GAS,4_ISU_PAV,4_ISU_CC,4_ISU_PLUV,4_ISU_RR,4_ORG_PART,4_CONT_REF_N,4_CONT_REF_T,4_SAMB_SPROB,4_SAMB_RE,4_SAMB_INUN,4_SAMB_TFERROV,4_SAMB_CSIR,4_SAMB_CIND,4_SAMB_SD,4_SITU_AMB_O,UI3_INF_URB,UI3_INF_URB_FECHA,UI3_CENSO,UI3_CENSO_FECHA,5_PROC_REG,5_ENC_LEG_D2225/95,5_ENC_LEG_D4686/96,5_ENC_LEG_D815/89,5_ENC_LEG_L243374,5_ENC_LEG_L23073,5_ENC_LEG_EXP,5_ENC_LEG_EXP_NUM,5_ENC_LEG_O,5_AI,5_AIPUB_IVIV,5_AIPUB_INF,5_AIPUB_EQUIP,5_ANT_IPUB_O,5_ORG_INAC,5_ORG_INAPROV,5_ORG_INAMUN,5_ORG_IPROG,5_ORG_IFECHA,UI4_PLANO,UI4_PFECHA,UI4_CIRC10,UI4_GEO_PART,UI4_GEO_NUM,UI4_GEO_AÑO,UI4_REG_LEG,UI4_REG_FOLIO,UI4_REG_FECHA,UI4_EPR,UI4_REG_14449,E_REV,Recorridos de la subsecretaría (fecha),OBSERVACIONES,ID_FOLIO,ESTADO
45,3,,,,41856,René Pablo Larrea,Dirección social de Vivienda,General Pueyrredón,Mar del Plata,Alazan & Firmamento,,,decada del 90,"0,5",10,Asentamiento precario,,,No,Alazan entre Firmamento y Abolengo,a media cuadra de la plaza principal,Inscripción provisoria,,,2423-1584/14,Sin dato,Distante > 1 km,Dentro del barrio,Distante > 1 km,Distante > 1 km,Sin dato,Sin dato,,Próximo al barrio,Distante > 1 km,Próximo al barrio,inexistente,inexistente,Cobertura parcial,Cobertura total,inexistente,inexistente,Cobertura total,inexistente,inexistente,inexistente,Sin dato,Sin dato,sin dato,sin dato,sin dato,Si,No,No,No,No,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,450003,Notificacion
45,4,,,,41883,René Pablo Larrea,Dirección social de Vivienda,General Pueyrredón,Mar del Plata,Beruti,,,decada del 90,"2,5",100,Asentamiento precario,,,No,"Beruti, rauch, río Negro, Cnel. Suarez",se distribuye en esas cuatro manzanas,Inscripción provisoria,,,2423-1585/14,Sin dato,Distante > 1 km,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,,Dentro del barrio,Distante > 1 km,Próximo al barrio,inexistente,inexistente,Sin dato,Cobertura parcial,Sin dato,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,inexistente,Sin dato,Sin dato,sin dato,sin dato,sin dato,Si,No,No,No,No,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,450004,Notificacion
45,5,,,,41885,René Pablo Larrea,Dirección social de Vivienda,General Pueyrredón,Mar del Plata,Canadá & San Lorenzo,,,2001,"0,5",10,Villa,,,No,"Canadá, Juan B. Justo, San Lorenzo",sin dato,Inscripción provisoria,,,2423-1586/14,Sin dato,Distante > 1 km,Distante > 1 km,Distante > 1 km,Distante > 1 km,Sin dato,Sin dato,,Próximo al barrio,Distante > 1 km,Sin dato,inexistente,inexistente,Sin dato,Cobertura total,inexistente,inexistente,Sin dato,inexistente,inexistente,inexistente,inexistente,Sin dato,sin dato,sin dato,sin dato,No,No,No,No,Si,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,se cambio a camino de sirga la sit. Ambiental,450005,Notificacion
45,6,,,,41885,René Pablo Larrea,Dirección social de Vivienda,General Pueyrredón,Mar del Plata,Leguizamón & Alvarado,,,2001,"0,25",15,Villa,,,No,Leguizamón y Alvarado,sin dato,Inscripción provisoria,,,2423-1587/14,Sin dato,Distante > 1 km,Distante > 1 km,Distante > 1 km,Distante > 1 km,Sin dato,Sin dato,,Próximo al barrio,Sin dato,Sin dato,inexistente,inexistente,Sin dato,inexistente,inexistente,inexistente,Sin dato,inexistente,inexistente,inexistente,inexistente,Sin dato,sin dato,sin dato,sin dato,Si,No,No,No,No,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,450006,Notificacion
45,7,,,,41885,René Pablo Larrea,Dirección social de Vivienda,General Pueyrredón,Mar del Plata,Alvarado & Errea,,,2004,"0,6",12,Villa,,,No,Alvarado entre Venezuela y Errea,sin dato,Inscripción provisoria,,,2423-1588/14,Sin dato,Distante > 1 km,Distante > 1 km,Distante > 1 km,Distante > 1 km,Sin dato,Sin dato,,Próximo al barrio,Sin dato,Sin dato,inexistente,inexistente,Sin dato,inexistente,inexistente,inexistente,Sin dato,inexistente,inexistente,inexistente,Sin dato,Sin dato,sin dato,sin dato,sin dato,Si,No,No,No,No,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,450007,Notificacion
45,8,,,,41885,René Pablo Larrea,Dirección social de Vivienda,General Pueyrredón,Mar del Plata,Wilde & Rawson,,,decada del 90,1,30,Asentamiento precario,,,No,"Wilde, Alberti, Rawson, Leguizamon",sin dato,Inscripción provisoria,,,2423-1589/14,Sin dato,Dentro del barrio,Dentro del barrio,Distante > 1 km,Distante > 1 km,Sin dato,Sin dato,,Sin dato,Distante > 1 km,Sin dato,inexistente,inexistente,Sin dato,Cobertura total,inexistente,Cobertura total,Sin dato,inexistente,inexistente,inexistente,Sin dato,Sin dato,sin dato,sin dato,sin dato,Si,No,No,No,No,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,450008,Notificacion
45,9,,,,41885,René Pablo Larrea,Dirección social de Vivienda,General Pueyrredón,Mar del Plata,Bolivia & Gascón,,,decada del 90,"0,5",10,Asentamiento precario,,,No,"Bolivia, Gascón, Pigue",sin dato,Inscripción provisoria,,,2423-1590/14,Sin dato,Dentro del barrio,Sin dato,Distante > 1 km,Distante > 1 km,Sin dato,Sin dato,,Dentro del barrio,Distante > 1 km,Sin dato,inexistente,inexistente,Sin dato,Cobertura total,Sin dato,inexistente,Sin dato,inexistente,inexistente,inexistente,Sin dato,Sin dato,sin dato,sin dato,sin dato,No,No,No,No,Si,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,450009,Notificacion
45,10,,,,41885,René Pablo Larrea,Dirección social de Vivienda,General Pueyrredón,Mar del Plata,Bolivia & Pigue,,,decada del 90,"0,5",20,Asentamiento precario,,,No,"Tandil, Gascón, Alberti",sin dato,Inscripción provisoria,,,2423-1591/14,Sin dato,Distante > 1 km,Sin dato,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,,Sin dato,Distante > 1 km,Sin dato,inexistente,inexistente,Sin dato,inexistente,Sin dato,inexistente,Sin dato,inexistente,inexistente,inexistente,Sin dato,Sin dato,sin dato,sin dato,sin dato,No,No,No,No,Si,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,se cambio a camino de sirga la sit. Ambiental,450010,Notificacion
45,11,,,,41885,René Pablo Larrea,Dirección social de Vivienda,General Pueyrredón,Mar del Plata,Falucho & Bayley,,,decada del 80,1,50,Asentamiento precario,,,No,"Falucho, Paraguay y Bayley",sin dato,Inscripción provisoria,,,2423-1592/14,Sin dato,Dentro del barrio,Sin dato,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,,Dentro del barrio,Distante > 1 km,Sin dato,inexistente,inexistente,Sin dato,Cobertura total,inexistente,Cobertura total,Sin dato,inexistente,inexistente,inexistente,Sin dato,Sin dato,sin dato,sin dato,sin dato,Si,No,No,No,No,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,450011,Notificacion
45,12,,,,41885,René Pablo Larrea,Dirección social de Vivienda,General Pueyrredón,Mar del Plata,Falucho & Leguizamón,,,decada del 80,"0,4",15,Asentamiento precario,,,No,Falucho esquina Leguizamón,sin dato,Inscripción provisoria,,,2423-1593/14,Sin dato,Dentro del barrio,Sin dato,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,,Dentro del barrio,Sin dato,Sin dato,inexistente,inexistente,Sin dato,Cobertura total,Sin dato,Cobertura total,Sin dato,inexistente,inexistente,inexistente,Sin dato,Sin dato,sin dato,sin dato,sin dato,Si,No,No,No,No,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,450012,Notificacion
45,25,,,,41912,René Pablo Larrea,Dirección social de Vivienda,General Pueyrredón,Mar del Plata,Evita,,,decada del 90,5,150,Villa,,,No,"Via del FFCC desde Vertiz hasta Namuncura y triangulo Cuba, via y Soler",sin dato,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,,Próximo al barrio,Sin dato,Próximo al barrio,inexistente,Sin dato,inexistente,Cobertura total,Sin dato,inexistente,Sin dato,inexistente,inexistente,inexistente,Sin dato,Sin dato,sin dato,sin dato,sin dato,No,No,Si,Si,No,No,No,,,,,,Si,No,No,No,No,No,,,Ordenanza 19.995,No,Si,Si,No,,No,No,Si,Ord. 19.995 declaracion de utilidad publica sujeta a expropiacion. Proyecto de urbanizacion de Villa Evita (Ord. 19.994). Red de agua y cloacas,00/00/2010,,,,,,,,,,,,,,tiene mapas del municipio,450025,Notificacion
15,1,,,,41891,José A. Ramallo,Secretaría de Obras Públicas,Cañuelas,Cañuelas,El Ombú,Las Chapitas,,28/01/2004,11,102,Asentamiento precario,,,No,"Tristan Suarez, Las Heras, San Juan, Mandela",sin dato,Inscripción provisoria,,,2423-1579/14,Si,Distante > 1 km,Distante > 1 km,Distante > 1 km,Distante > 1 km,Distante > 1 km,Sin dato,,Distante > 1 km,Distante > 1 km,Distante > 1 km,Cobertura parcial,inexistente,Cobertura parcial,Cobertura total,inexistente,inexistente,inexistente,inexistente,inexistente,inexistente,Cobertura total,Cobertura parcial,sin dato,sin dato,sin dato,Si,No,No,No,No,No,No,,,,,,No,No,No,No,No,No,,,,No,No,Si,No,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,150001,Notificacion
15,2,,,,41891,José A. Ramallo,Secretaría de Obras Públicas,Cañuelas,Cañuelas,La Union II,,,1987,"29,4",80,Asentamiento precario,,,No,"Santa Cruz, Tte. Beltran, 1 de Mayo, Mosconi",sin dato,Inscripción provisoria,,,2423-1580/14,Si,Distante > 1 km,Distante > 1 km,Distante > 1 km,Distante > 1 km,Distante > 1 km,Distante > 1 km,,Distante > 1 km,Distante > 1 km,Distante > 1 km,Cobertura parcial,inexistente,Cobertura parcial,inexistente,Cobertura parcial,inexistente,inexistente,inexistente,inexistente,inexistente,inexistente,Cobertura parcial,sin dato,sin dato,sin dato,Si,No,Si,No,No,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,150002,Notificacion
15,3,,,,41900,José A. Ramallo,Secretaría de Obras Públicas,Cañuelas,Máximo Paz,Máximo Paz Oeste,,,2000,"97,8",581,Asentamiento precario,,,No,"Suiza, Arroyo El Gato, Polonia, Ayacucho, Bouchard",sin dato,Inscripción provisoria,,,2423-1581/14,Si,Próximo al barrio,Distante > 1 km,Distante > 1 km,Distante > 1 km,Sin dato,Distante > 1 km,,Próximo al barrio,Próximo al barrio,Distante > 1 km,Cobertura parcial,inexistente,Cobertura parcial,inexistente,Cobertura parcial,inexistente,inexistente,inexistente,inexistente,inexistente,inexistente,Cobertura parcial,sin dato,sin dato,sin dato,No,No,Si,No,No,Si,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,150003,Notificacion
13,1,,,,41913,Juan Andres Testi,Obras Publicas,Brandsen,Brandsen,Santa Isabel,Infanta Isabel,,1990,"21,94",303,Asentamiento precario,,,No,"Aristobulo del valle, Belgrano, Moreno, Magdalena Fait",sin dato,Inscripción provisoria,,,2423-1594/14,Si,Distante > 1 km,Próximo al barrio,Próximo al barrio,Próximo al barrio,Distante > 1 km,Próximo al barrio,,Próximo al barrio,Distante > 1 km,Distante > 1 km,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,inexistente,inexistente,inexistente,Cobertura total,sin dato,sin dato,sin dato,Si,No,No,No,No,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,130001,Notificacion
13,2,,,,41913,Juan Andres Testi,Obras Publicas,Brandsen,Brandsen,Los Aromos,,,1990,"10,53",217,Asentamiento precario,,,No,"Aristobulo del valle, Berutti, Moreno, Belgrano",sin dato,Inscripción provisoria,,,2423-1595/14,Si,Distante > 1 km,Próximo al barrio,Próximo al barrio,Próximo al barrio,Distante > 1 km,Próximo al barrio,,Próximo al barrio,Distante > 1 km,Distante > 1 km,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,inexistente,Cobertura parcial,Cobertura parcial,inexistente,inexistente,inexistente,Cobertura total,sin dato,sin dato,sin dato,Si,No,No,No,No,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,130002,Notificacion
8,1,,,,41922,Monica Llarena,Directora social de tierras,Balcarce,Balcarce,Casero & Calle 1,,,2007,1,30,Asentamiento precario,,,No,"Caseros, 1, 3, San Lorenzo",sin dato,Inscripción provisoria,,,2423-1646/14,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,,Próximo al barrio,Próximo al barrio,Sin dato,Cobertura parcial,inexistente,Cobertura total,Cobertura parcial,inexistente,inexistente,Cobertura parcial,Cobertura parcial,Cobertura parcial,Sin dato,inexistente,Cobertura parcial,sin dato,sin dato,sin dato,Si,No,No,No,No,No,No,,,,,,Si,No,No,No,No,No,,,ley 10830,No,Si,Si,Si,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,80001,Notificacion
8,2,,,,41922,Monica Llarena,Directora social de tierras,Balcarce,Balcarce,Pueblo Nuevo Viejo,,,1999,15,50,Otro,,Informalidad dispersa,No,"120, 128, 37, 43",sin dato,No corresponde inscripción,,,-,No,Distante > 1 km,Distante > 1 km,Distante > 1 km,Distante > 1 km,Dentro del barrio,Próximo al barrio,,Distante > 1 km,Distante > 1 km,Distante > 1 km,Cobertura total,Sin dato,Cobertura total,Cobertura total,Sin dato,inexistente,Cobertura parcial,inexistente,inexistente,inexistente,inexistente,Cobertura parcial,Comedor Los Changuitos,sin dato,sin dato,No,No,Si,No,No,No,No,,,,,,Si,No,No,No,Si,No,,,,No,Si,Si,Si,,No,No,Si,,,,,,,,,,,,,,,,,80002,No corresponde inscripcion
8,3,,,,41922,Monica Llarena,Directora social de tierras,Balcarce,Balcarce,33 & 37,,,1998,3,20,Otro,,Conjunto habitacional con problemas dominiales,Sin dato,"33, 35, 37, Chacabuco, San Lorenzo",sin dato,No corresponde inscripción,,,-,Sin dato,Distante > 1 km,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Distante > 1 km,,Próximo al barrio,Próximo al barrio,Próximo al barrio,Cobertura parcial,inexistente,Sin dato,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,Sin dato,Cobertura parcial,Cobertura parcial,Sin dato,Cobertura parcial,sin dato,sin dato,sin dato,No,No,Si,No,No,No,No,,,,,,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,80003,No corresponde inscripcion
8,4,,,,41922,Monica Llarena,Directora social de tierras,Balcarce,Balcarce,28 & 103,,,2000,4,40,Asentamiento precario,,,Sin dato,"28, 30, 32, 103, 105",sin dato,Inscripción provisoria,,,2423-1645/14,Si,Distante > 1 km,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,,Próximo al barrio,Distante > 1 km,Próximo al barrio,Cobertura total,inexistente,Cobertura parcial,inexistente,inexistente,inexistente,Cobertura parcial,inexistente,inexistente,inexistente,inexistente,Cobertura parcial,sin dato,sin dato,sin dato,No,No,Si,No,No,No,No,,,,,,Si,No,No,No,No,No,,,"ley 24320, 10830",No,No,No,No,,No,No,Si,,,,,,,,,,,,,,,,,80004,Notificacion
8,5,,,,41922,Monica Llarena,Directora social de tierras,Balcarce,Balcarce,5 & 40,,,2000,1,6,Otro,,Villa/Asentamiento,No,"5, 40, 38, 36, 7",sin dato,No corresponde inscripción,,,-,Sin dato,Distante > 1 km,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,,Distante > 1 km,Distante > 1 km,Distante > 1 km,Cobertura parcial,inexistente,Cobertura parcial,Cobertura parcial,Cobertura parcial,inexistente,Cobertura parcial,inexistente,inexistente,inexistente,inexistente,Cobertura parcial,sin dato,sin dato,sin dato,No,No,Si,No,No,No,No,,,,,,Si,No,No,No,No,No,,,,No,Si,No,No,,No,No,Si,,,,,,,,,,,,,,,,,80005,No corresponde inscripcion
8,6,,,,41922,Monica Llarena,Directora social de tierras,Balcarce,Balcarce,39 & 2,,,2000,1,10,Asentamiento precario,,,No,39 e/2 y Chacabuco,sin dato,Inscripción provisoria,,,2423-1644/14,Sin dato,Distante > 1 km,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Distante > 1 km,,Próximo al barrio,Próximo al barrio,Próximo al barrio,Cobertura parcial,inexistente,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,inexistente,Cobertura parcial,Cobertura parcial,inexistente,Cobertura parcial,sin dato,sin dato,sin dato,No,No,Si,No,No,No,No,,,,,,No,No,No,No,No,No,,,,No,Si,Si,Si,,No,No,Si,,,,,,,,,,,,,,,,,80006,Notificacion
8,7,,,,41922,Monica Llarena,Directora social de tierras,Balcarce,Balcarce,39 & 4,,,2014,"0,5",6,Villa,,,No,39 e/4 y 6,sin dato,No corresponde inscripción,,,-,Sin dato,Distante > 1 km,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Distante > 1 km,,Próximo al barrio,Próximo al barrio,Próximo al barrio,Cobertura parcial,inexistente,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura parcial,inexistente,Cobertura parcial,Cobertura parcial,inexistente,Cobertura parcial,sin dato,sin dato,sin dato,No,No,Si,No,No,No,No,,,,,,No,No,No,No,No,No,,,,No,No,Si,No,,No,No,Si,,,,,,,,,,,,,,,,,80007,No corresponde inscripcion
134,1,,,,41913,Rafael Adamicik,Sección catastro Subsecretaría de Infraestructura,Punta Indio,Veronica,La Loma,,,1980,15,90,Otro,"ocupacion irregular, emplazamiento según parcelamiento catastral",,Sin dato,Diagonal 49 e/Circunvalacion 12va y 38,sin dato,Inscripción provisoria,,,,No,Distante > 1 km,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,,Próximo al barrio,Sin dato,Próximo al barrio,Cobertura parcial,Cobertura parcial,Sin dato,Cobertura parcial,Sin dato,inexistente,Cobertura parcial,inexistente,Cobertura parcial,inexistente,Cobertura parcial,Sin dato,sin dato,Pereyra Gabriel,(02223) 534208,Si,No,No,No,No,No,No,,,,,,Si,No,No,No,Si,No,,,,No,Si,Si,No,,No,No,Si,,,,,,,,,,,,,,,,,1340001,Notificacion
134,2,,,,41913,Rafael Adamicik,Sección catastro Subsecretaría de Infraestructura,Punta Indio,Veronica,Latorre,,,2000,22,200,Otro,"emplazamiento regular, regularizacion dominial parcial",Informalidad dispersa,Sin dato,"Circunvalacion 14va, Circunvalacion 3ra, calle 19, calle 22",sobre calle 19 a 80m de calle 24,Inscripción provisoria,,,,Si,Próximo al barrio,Próximo al barrio,Próximo al barrio,Distante > 1 km,Sin dato,Sin dato,CIC en construccion,Próximo al barrio,Sin dato,Sin dato,Cobertura parcial,Sin dato,Cobertura parcial,Cobertura parcial,Sin dato,Cobertura parcial,Sin dato,inexistente,Cobertura parcial,Cobertura parcial,Cobertura parcial,Cobertura total,sin dato,"Olasaguirre, Viviana ",(02223) 492915,No,No,Si,No,No,No,No,,,,,,Si,No,No,No,Si,No,,,,No,Si,Si,Si,,Si,No,Si,"Ministerio de trabajo, empleo y seguridad social a trav´`es del CIC",41487,,,,,,,,,,,,,,,1340002,Notificacion
121,1,,,,41942,Julieta,Desarrollo Social - (02478) 481026/7,Capitan Sarmiento,Capitan Sarmiento,Centro,,,2007,"0,7",16,Asentamiento precario,usurpación predio del ferrocarril,,No,"Belgrano, Pte Peron, Av. Alem, Rene Favaloro",usurpacion,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Dentro del barrio,Dentro del barrio,Distante > 1 km,Dentro del barrio,,Distante > 1 km,Dentro del barrio,Próximo al barrio,inexistente,Cobertura parcial,inexistente,Cobertura parcial,inexistente,inexistente,Cobertura parcial,inexistente,inexistente,inexistente,Cobertura parcial,Cobertura total,Iglesia evangelista,sin dato,sin dato,No,No,No,Si,No,No,No,,,,,,No,No,No,No,No,No,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,1210001,Notificacion
121,2,,,,41942,Julieta,Desarrollo Social - (02478) 481026/8,Capitan Sarmiento,Capitan Sarmiento,San José,,,0,"0,2",8,Otro,usurpacion,,No,"Salta, Jujuy, Vicente Lopez y Planes y Antartida Argentina",sin dato,No corresponde inscripción,,,,No,Dentro del barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Distante > 1 km,Distante > 1 km,,Distante > 1 km,Distante > 1 km,Distante > 1 km,Cobertura parcial,inexistente,Cobertura total,Cobertura parcial,inexistente,inexistente,Cobertura parcial,inexistente,inexistente,inexistente,inexistente,Cobertura total,sin dato,sin dato,sin dato,No,No,Si,No,No,No,No,,,,,,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,,,1210002,No corresponde inscripcion
115,1,,,,41963,SSTUV,sin dato,Ensenada,El Dique,Peruana,,,decada del 90,"2,45",110,Villa,,,Sin dato,"122, 125 y vias (53)",sin dato,Inscripción provisoria,,,,No consigna,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Distante > 1 km,,Próximo al barrio,Distante > 1 km,Sin dato,inexistente,inexistente,Cobertura parcial,inexistente,Sin dato,inexistente,Sin dato,inexistente,inexistente,inexistente,inexistente,inexistente,sin dato,sin dato,sin dato,No,No,No,Si,No,No,No,,No,,No,,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,20/11/2014,,1150001,Notificacion
115,2,,,,41963,SSTUV,sin dato,Ensenada,El Dique,48 & 130,,,decada del 90,"1,07",10,Villa,,,Sin dato,"48. 47, 130, 131",sin dato,Inscripción provisoria,,,,No consigna,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Próximo al barrio,,Próximo al barrio,Distante > 1 km,Sin dato,inexistente,inexistente,inexistente,inexistente,Sin dato,inexistente,Sin dato,inexistente,inexistente,inexistente,inexistente,inexistente,sin dato,sin dato,sin dato,Si,No,No,No,No,No,No,,No,,No,,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,,,,Sin dato,Sin dato,Sin dato,Sin dato,,Sin dato,Sin dato,Sin dato,,,,,,,,,,,,,,,20/11/2014,,1150002,Notificacion
